,height,weight,age,LWF,SS,CF,RWF,LMF,DMF,CMF,AMF,RMF,LB,CB,RB,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,place_kicking,curl,speed,acceleration,kicking_power,jump,physical_contact,balance,stamina,defensive_awareness,ball_winning,aggression,gk_awareness,gk_catching,gk_clearing,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance,overall_rating,rating_as_GK,rating_as_CB,rating_as_LB,rating_as_RB,rating_as_DMF,rating_as_CMF,rating_as_LMF,rating_as_RMF,rating_as_AMF,rating_as_LWF,rating_as_RWF,rating_as_SS,rating_as_CF,skill_cross_over_turn,skill_early_cross,skill_first_time_shot,skill_incisive_run,skill_one_touch_pass,skill_chip_shot_control,skill_heel_trick,skill_man_marking,skill_interception,skill_gk_penalty_saver,skill_penalty_specialist,skill_step_on_skill_control,skill_rising_shots,skill_marseille_turn,skill_gk_high_punt,skill_heading,skill_dipping_shot,skill_outside_curler,skill_captaincy,skill_gamesmanship,skill_gk_low_punt,skill_low_lofted_pass,skill_through_passing,skill_fighting_spirit,skill_flip_flap,skill_weighted_pass,skill_pinpoint_crossing,skill_sombrero,skill_acrobatic_clear,skill_cut_behind_turn,skill_long_range_drive,skill_scotch_move,skill_acrobatic_finishing,skill_double_touch,skill_gk_long_throw,skill_long_throw,skill_scissors_feint,skill_long_range_shooting,skill_track_back,skill_rabona,skill_knuckle_shot,skill_no_look_pass,skill_super_sub,com_playing_style_trickster,com_playing_style_mazing_run,com_playing_style_speeding_bullet,com_playing_style_incisive_run,com_playing_style_early_cross,com_playing_style_long_ball_expert,com_playing_style_long_ranger,rating_stars
876,183,75,35,0.0,1.0,0.0,1.0,2,2,2,2,2,0,0,0,71,80,78,76,82,82,64,70,81,80,72,69,78,70,71,72,79,71,76,70,40,40,40,40,40,2,3,5,2,78,40,61,69,69,77,78,71,71,73,65,67,69,62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
877,191,85,33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,59,69,64,61,73,75,58,85,62,60,68,66,75,82,88,64,78,77,79,84,40,40,40,40,40,1,2,5,3,78,40,78,66,66,64,60,56,56,56,55,55,55,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
878,181,74,29,2.0,2.0,2.0,2.0,2,0,0,2,2,0,0,0,80,80,83,77,75,69,78,75,71,69,82,83,82,82,70,77,77,41,42,55,40,40,40,40,40,2,2,6,2,78,40,50,64,64,67,67,75,75,76,75,75,77,78,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
879,180,73,30,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,77,75,73,75,72,69,81,75,61,70,83,81,79,77,81,78,73,52,46,75,40,40,40,40,40,2,3,5,3,78,40,56,66,66,66,64,67,67,68,68,68,72,78,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
880,181,74,33,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,61,67,70,66,71,70,62,80,63,66,77,72,78,83,80,65,77,78,81,83,40,40,40,40,40,3,3,5,2,78,40,78,71,73,65,60,60,60,58,58,58,59,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
881,185,79,29,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,72,82,75,78,79,74,67,71,72,75,68,72,81,73,70,74,85,71,70,75,40,40,40,40,40,3,3,5,2,78,40,61,68,68,75,78,65,65,73,65,65,66,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
882,187,87,29,0.0,0.0,0.0,0.0,1,2,2,2,1,0,0,0,70,76,70,70,79,79,67,77,76,73,73,72,83,76,84,70,85,72,76,85,40,40,40,40,40,2,2,4,2,78,40,68,70,70,75,78,67,67,70,64,64,64,63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
883,182,76,29,1.0,1.0,0.0,1.0,2,1,2,2,2,0,0,0,75,79,79,75,81,75,74,72,63,73,78,75,78,66,76,75,78,67,65,71,40,40,40,40,40,2,2,5,2,78,40,59,68,68,72,78,72,72,75,70,70,72,68,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
884,174,60,31,0.0,0.0,0.0,0.0,2,2,2,1,0,2,0,0,69,80,76,85,80,74,66,61,63,70,76,79,80,67,67,81,86,72,75,84,40,40,40,40,40,2,2,4,1,78,40,60,75,71,75,78,73,68,71,67,67,68,63,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3
885,178,74,31,1.0,1.0,0.0,2.0,1,1,2,2,2,0,0,0,73,76,73,75,79,80,75,63,78,77,72,69,83,72,72,75,86,68,62,86,40,40,40,40,40,2,2,6,3,78,40,59,68,68,73,74,68,70,78,67,69,69,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
886,181,77,30,0.0,2.0,2.0,0.0,0,0,0,1,0,0,0,0,78,77,74,72,77,74,81,79,67,68,83,80,75,75,76,69,84,53,62,60,40,40,40,40,40,3,2,4,1,78,40,59,67,67,68,68,69,69,73,69,69,75,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
887,183,70,31,0.0,0.0,0.0,0.0,0,2,2,0,0,0,0,0,68,76,71,74,78,78,63,74,63,70,64,67,73,75,77,71,86,76,75,70,40,40,40,40,40,3,3,4,3,78,40,65,68,68,78,72,62,62,64,61,61,62,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
888,191,80,32,,,,,0,0,0,0,0,0,0,0,42,56,46,47,55,72,41,71,56,41,64,60,78,73,75,68,61,56,45,52,87,87,85,83,83,2,2,6,2,78,78,49,48,48,45,43,42,42,40,40,40,41,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
889,175,71,35,0.0,0.0,0.0,0.0,1,1,2,2,1,0,0,0,72,81,76,80,82,80,70,69,68,75,66,68,75,72,79,72,78,66,73,90,40,40,40,40,40,3,3,6,2,78,40,62,68,68,74,78,67,67,74,65,65,66,65,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
890,178,75,29,0.0,0.0,0.0,1.0,0,2,2,2,1,0,0,0,72,80,83,78,80,81,72,60,78,83,73,74,78,61,67,76,75,61,60,56,40,40,40,40,40,3,3,5,2,78,40,50,65,65,78,75,68,71,76,68,70,69,66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
891,191,82,31,2.0,1.0,2.0,1.0,2,0,1,1,1,0,0,0,79,74,79,77,71,63,75,77,73,70,81,78,79,81,79,75,77,53,54,61,40,40,40,40,40,3,3,6,2,78,40,58,66,66,65,67,72,70,70,72,70,71,78,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,3
892,185,79,29,0.0,0.0,0.0,0.0,0,2,1,1,0,0,1,0,67,74,67,69,78,73,66,80,61,64,74,70,83,76,83,70,88,77,84,86,40,40,40,40,40,3,4,7,1,78,40,75,71,71,78,69,63,63,66,62,62,63,61,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
893,182,80,29,2.0,1.0,2.0,2.0,1,0,0,0,1,0,0,0,76,80,82,76,77,78,79,77,71,78,82,81,81,65,76,80,78,53,47,50,40,40,40,40,40,2,2,5,3,78,40,52,66,66,70,70,74,74,72,75,75,75,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3
894,186,80,29,0.0,0.0,0.0,0.0,0,2,0,0,0,1,2,2,60,64,58,65,75,73,50,83,52,63,72,65,72,81,85,63,78,84,82,83,40,40,40,40,40,2,2,6,3,78,40,78,69,71,68,59,55,55,53,52,52,53,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
895,190,80,32,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,0,62,66,61,58,73,70,56,85,54,62,68,66,65,81,87,65,75,82,83,87,40,40,40,40,40,1,2,5,3,78,40,78,66,66,65,57,54,54,54,53,53,53,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
896,184,80,28,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,72,77,74,75,85,86,70,70,75,71,68,67,83,66,77,65,76,71,75,85,40,40,40,40,40,2,2,6,2,78,40,61,67,67,76,78,63,63,71,64,64,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
897,177,76,32,1.0,2.0,2.0,2.0,0,0,0,1,1,0,0,0,81,82,74,81,79,72,84,76,64,78,70,71,78,67,79,73,70,46,54,44,40,40,40,40,40,4,3,4,2,78,40,50,60,60,68,66,64,67,74,70,72,74,78,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
898,186,80,29,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,70,79,74,74,75,78,62,72,71,77,80,77,81,75,72,70,77,72,73,70,40,40,40,40,40,2,2,5,3,78,40,63,78,69,70,67,72,67,65,65,65,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
899,173,69,26,2.0,2.0,1.0,2.0,2,0,0,2,2,0,0,0,76,79,85,80,72,75,70,60,67,70,85,89,79,63,63,85,77,45,46,60,40,40,40,40,40,2,2,5,3,78,40,44,65,65,67,69,78,78,75,76,76,77,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3
900,181,77,29,2.0,1.0,1.0,2.0,2,0,0,0,2,0,0,0,75,80,83,78,74,77,74,60,77,74,81,80,83,54,66,72,80,52,53,74,40,40,40,40,40,2,3,4,3,78,40,47,65,65,68,69,76,76,70,74,78,74,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3
901,186,88,31,1.0,1.0,0.0,1.0,1,2,2,2,1,0,0,0,75,78,72,75,77,75,73,79,76,75,71,68,86,72,82,68,81,65,73,76,40,40,40,40,40,3,2,6,3,78,40,64,67,67,74,78,66,66,72,67,67,68,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
902,194,94,28,,,,,0,0,0,0,0,0,0,0,40,51,44,48,53,63,42,71,58,64,65,62,78,80,73,65,66,47,50,52,85,86,84,86,83,1,2,4,1,78,78,50,47,47,45,40,41,41,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
903,184,85,34,0.0,1.0,0.0,0.0,1,1,2,2,1,0,0,0,76,82,77,82,80,81,70,76,73,78,72,69,82,77,82,69,70,56,65,73,40,40,40,40,40,2,3,4,2,78,40,60,67,67,74,78,69,69,75,67,67,71,68,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
904,176,71,28,1.0,1.0,1.0,1.0,2,1,1,2,2,0,0,0,75,83,82,84,79,81,74,60,79,82,77,82,78,63,63,85,74,50,52,67,40,40,40,40,40,2,3,5,2,78,40,46,66,66,73,74,76,78,78,73,73,76,72,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3
905,175,80,28,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,65,74,73,71,77,77,65,62,82,80,77,76,80,74,70,65,82,71,74,72,40,40,40,40,40,1,3,6,2,78,40,60,69,69,78,71,66,66,67,63,63,64,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
906,192,88,34,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,59,66,67,65,69,67,58,83,55,40,67,66,78,85,89,66,69,82,85,89,40,40,40,40,40,2,2,6,1,78,40,78,66,66,59,56,53,53,54,53,53,54,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
907,184,88,29,2.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,81,79,78,73,71,65,76,81,65,67,81,80,78,86,83,65,81,43,41,74,40,40,40,40,40,3,3,5,2,78,40,57,66,66,66,65,68,68,68,73,71,72,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
908,188,91,33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,62,65,66,63,69,63,71,84,53,51,77,72,76,84,88,73,77,76,83,72,40,40,40,40,40,2,2,6,2,78,40,78,67,67,61,57,57,57,57,58,58,58,59,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
909,186,75,29,2.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,80,81,79,80,74,71,79,71,84,80,77,75,85,72,72,66,75,45,46,44,40,40,40,40,40,1,3,5,3,78,40,48,62,62,67,66,68,68,73,73,73,75,78,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
910,185,80,30,0.0,0.0,0.0,0.0,1,2,1,0,2,2,0,2,67,77,75,74,81,77,52,71,50,64,77,75,72,75,75,75,85,80,80,66,40,40,40,40,40,2,2,7,3,78,40,66,75,78,75,72,69,71,64,63,63,63,56,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
911,175,75,33,0.0,0.0,0.0,0.0,0,2,2,0,1,0,1,0,65,75,76,72,78,80,64,67,63,70,72,76,76,73,79,72,81,75,76,80,40,40,40,40,40,2,2,5,2,78,40,67,70,70,78,73,65,68,65,63,63,64,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
912,172,61,32,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,2,68,69,73,67,74,75,63,62,78,79,84,80,69,67,67,77,85,78,69,80,40,40,40,40,40,1,2,5,2,78,40,61,72,78,68,65,67,70,62,63,63,64,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
913,187,71,32,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,1,64,70,70,69,81,77,56,75,57,61,73,72,77,75,80,65,81,82,85,83,40,40,40,40,40,2,3,5,3,78,40,78,70,72,70,66,62,62,61,60,60,60,55,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
914,196,87,28,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,60,70,65,65,70,69,60,83,55,61,77,70,75,80,84,60,77,80,84,81,40,40,40,40,40,4,3,6,2,78,40,78,68,70,64,59,59,59,57,57,57,57,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
915,179,85,31,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,65,77,76,72,77,80,60,67,68,74,78,79,69,70,71,68,78,75,79,72,40,40,40,40,40,2,2,4,2,78,40,62,78,70,70,68,72,67,65,64,64,64,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
916,182,76,27,0.0,0.0,0.0,0.0,1,0,0,0,0,2,1,0,65,75,74,72,78,79,60,70,67,72,75,78,69,73,75,69,80,80,77,77,40,40,40,40,40,1,2,5,1,78,40,68,78,70,70,67,68,65,64,62,62,63,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
917,178,74,31,0.0,0.0,0.0,0.0,1,0,0,0,0,2,2,0,65,75,74,73,76,78,56,66,70,75,78,79,74,76,76,75,77,74,75,77,40,40,40,40,40,1,2,5,1,78,40,69,78,70,70,66,69,66,63,63,63,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
918,186,78,30,0.0,0.0,0.0,0.0,0,1,1,0,0,0,2,2,58,72,69,69,71,74,54,79,62,65,77,74,75,78,83,73,79,82,81,80,40,40,40,40,40,2,2,5,1,78,40,78,70,74,69,66,61,61,58,59,59,59,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
919,175,76,31,1.0,0.0,0.0,1.0,1,2,2,1,2,1,0,2,73,77,77,75,78,80,78,66,75,71,83,80,70,68,68,78,87,60,64,71,40,40,40,40,40,2,2,5,3,78,40,56,71,73,74,78,73,75,73,71,71,70,68,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3
920,180,77,31,1.0,2.0,2.0,2.0,0,0,2,2,0,0,0,0,77,78,81,75,77,75,77,76,76,80,79,76,82,76,78,72,77,52,54,50,40,40,40,40,40,2,3,7,2,78,40,55,66,66,70,73,69,69,75,71,73,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3
921,178,78,29,0.0,0.0,0.0,0.0,1,2,2,1,0,0,0,0,68,76,69,74,79,75,70,69,71,67,68,74,82,76,77,74,82,76,78,81,40,40,40,40,40,2,3,7,2,78,40,65,69,69,78,72,66,63,68,63,63,65,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
922,178,74,31,1.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,73,72,76,71,70,76,70,64,75,75,81,77,78,66,74,68,81,71,70,76,40,40,40,40,40,2,2,6,3,78,40,60,78,69,68,65,71,66,64,67,65,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
923,172,73,32,2.0,0.0,0.0,2.0,2,1,2,2,2,0,0,0,75,83,83,80,82,75,73,61,68,73,73,75,76,66,65,76,80,60,61,68,40,40,40,40,40,4,4,4,1,78,40,52,67,67,73,78,74,74,77,74,74,70,68,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3
924,173,66,26,0.0,0.0,0.0,0.0,0,1,2,2,2,0,0,1,67,80,76,76,84,87,67,62,88,88,68,70,77,65,65,77,83,60,62,65,40,40,40,40,40,2,2,6,3,78,40,51,65,67,75,78,66,71,74,65,65,66,61,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3
925,182,70,28,2.0,1.0,1.0,2.0,2,0,1,2,2,0,0,0,77,82,80,82,83,77,76,64,83,81,78,74,81,61,64,72,71,51,52,59,40,40,40,40,40,3,3,5,1,78,40,47,63,63,69,73,74,74,78,74,74,73,72,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
926,198,100,30,,,,,0,0,0,0,0,0,0,0,41,59,44,46,60,65,42,72,50,46,59,55,82,76,92,60,65,49,53,47,83,82,84,85,84,3,3,5,3,78,78,53,48,48,47,44,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
927,188,76,27,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,59,69,63,67,75,75,58,80,75,69,74,70,78,83,81,65,70,75,81,83,40,40,40,40,40,2,3,5,3,78,40,78,69,67,65,60,58,58,57,57,57,57,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
928,196,89,27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,58,68,65,61,68,69,59,83,66,63,72,70,76,82,84,62,76,84,80,77,40,40,40,40,40,2,2,5,2,78,40,78,67,67,63,58,56,56,54,55,55,55,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
929,191,91,26,,,,,0,0,0,0,0,0,0,0,41,54,52,50,56,60,45,70,50,47,66,59,80,78,80,66,58,46,45,50,87,85,83,85,84,2,2,5,3,78,78,48,46,46,44,41,41,41,40,40,40,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
930,190,80,33,,,,,0,0,0,0,0,0,0,0,41,60,55,56,60,62,41,60,56,55,65,69,82,82,81,64,59,46,44,47,84,84,83,86,85,2,3,3,2,78,78,47,50,50,48,46,46,46,42,44,44,45,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
931,174,67,26,1.0,1.0,0.0,1.0,1,1,2,2,1,0,0,0,79,88,81,85,86,78,66,60,73,70,76,73,71,58,62,84,70,52,62,54,40,40,40,40,40,1,1,5,3,78,40,46,63,63,72,78,71,71,78,71,71,73,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
932,182,66,25,0.0,0.0,0.0,0.0,0,2,0,0,1,0,2,2,68,78,72,77,75,75,63,73,63,62,77,74,75,81,76,80,79,77,82,83,40,40,40,40,40,2,2,5,1,78,40,78,72,76,73,67,64,67,64,64,64,64,61,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
